taxonID	creator	date	title	description	identifier	type
11471095	Verdcourt,B.	1977		Kew Bull.33:103-7. New taxa of Leg.-Pap. from Cameroun.		taxon
11471096	Schreiber,A.	1980		60.Papilion.In:Prodr.Flora von Sudwestafrika.Merxmuller,H.		taxon
11471103	Forbes,H.M.L.	1948		Bothalia 4:953-1006. ...the South African spp. of Tephrosia		taxon
11471104	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11471104	Bosman,M.T.M. & de Haas,A.J.P.	1983		Blumea 28(2): 421-487. A revision of the genus Tephrosia		taxon
11471104	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11471104	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11471104	Rudd,V.E.	1991		A Revised Handbook of the Flora of Ceylon 7: 108-381.		taxon
11471105	Forbes,H.M.L.	1948		Bothalia 4:953-1006. ...the South African spp. of Tephrosia		taxon
11471106	Thulin,M.	1985		Acta Univ. Upsalienses:Symb.Bot.Ups.25:44-95.Taverniera		taxon
11471107	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471108	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471108	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471108	Gussone,G.	1844		Fl.Sic.Syn.Vol.2		taxon
11471109	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471110	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471111	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471111	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11471111	Grossheim, A.A.	1952		Flora Kavkaza, Vol.5. Moscow,Leningrad. (Rus)		taxon
11471111	Visyulina, O.D.	1954		Leguminosae. In:Flora URSR, Vol.6. Kiev. (Ukr)		taxon
11471111	Ball, P.W.	1968		In:Flora Europaea, Vol.2. Cambridge.		taxon
11471111	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11471111	Vassiljeva,L.I.	1987		In Flora Partis Europaeae URSS.Vol.6. Leningrad.(Rus).		taxon
11471111	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471111	Linnaeus,C.von	1753		Sp.Pl.		taxon
11471111	Sakhokia, M.	1949		In:Flora Georgiae. 1st ed. Vol.5. Tbilisi. (Georg)		taxon
11471111	Fedchenko, B.A.	1950		Leguminosae. In:Flora BSSR, Vol.3. Minsk. (Rus)		taxon
11471111	Stancevicius,A.	1971		In: Lietuvos TSR flora, Vol. 4. Vilnius. (Lit)		taxon
11471111	Losina-Losinskaja, A.S.	1948		In:Flora URSS, Vol.13. Mosqua, Leningrad. (Rus)		taxon
11471111	Webb,C.J. et al.	1988		Flora of New Zealand Vol IV		taxon
11471112	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471112	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471112	Druce,G.C.	1907		Jour.Bot.(London) Vol.45		taxon
11471113	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471113	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11471113	Visyulina, O.D.	1954		Leguminosae. In:Flora URSR, Vol.6. Kiev. (Ukr)		taxon
11471113	Czerepanov, S.K.	1973		"Additamenta et corrigenda ad "Floram URSS". Leningrad."		taxon
11471113	Ball, P.W.	1968		In:Flora Europaea, Vol.2. Cambridge.		taxon
11471113	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471113	Sakhokia, M.	1949		In:Flora Georgiae. 1st ed. Vol.5. Tbilisi. (Georg)		taxon
11471113	Backer,C.A.	1963		Flora of Java. Groningen, The Netherlands		taxon
11471113	Fedchenko, B.A.	1950		Leguminosae. In:Flora BSSR, Vol.3. Minsk. (Rus)		taxon
11471113	Stancevicius,A.	1971		In: Lietuvos TSR flora, Vol. 4. Vilnius. (Lit)		taxon
11471113	Losina-Losinskaja, A.S.	1948		In:Flora URSS, Vol.13. Mosqua, Leningrad. (Rus)		taxon
11471113	Talts,S.	1959		In:Eesti NSV floora Vol.3. Tallinn. Papilionaceae. (Es)		taxon
11471113	Karyagin, I.I.	1954		In:Flora Azerbaijana, Vol.5. Baku. (Rus)		taxon
11471113	Livena,Dz.	1957		In:Latvijas PSR flora Vol.3. Riga. Leguminosae. (Latv)		taxon
11471113	D'Avellar Brotero,F.	1804		Fl.Lusit.Vol.2		taxon
11471116	Robyns,W.(Ed.)	1954		Flore du Congo Belge, Vol 5; Galegeae, Hedysareae.		taxon
11471118	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11471118	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11471119	Robyns,W.(Ed.)	1954		Flore du Congo Belge, Vol 5; Galegeae, Hedysareae.		taxon
11471120	Thulin,M.	1985		Acta Univ. Upsalienses:Symb.Bot.Ups.25:44-95.Taverniera		taxon
11471121	Thulin,M.	1985		Acta Univ. Upsalienses:Symb.Bot.Ups.25:44-95.Taverniera		taxon
11471123	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471123	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471123	Linnaeus,C.von	1753		Sp.Pl.		taxon
11471124	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471124	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471124	Linnaeus,C.von	1756		Cent.Pl.Vol.2		taxon
11471125	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471125	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11471125	Grossheim, A.A.	1952		Flora Kavkaza, Vol.5. Moscow,Leningrad. (Rus)		taxon
11471125	Czerepanov, S.K.	1973		"Additamenta et corrigenda ad "Floram URSS". Leningrad."		taxon
11471125	Ball, P.W.	1968		In:Flora Europaea, Vol.2. Cambridge.		taxon
11471125	Vassiljeva,L.I.	1987		In Flora Partis Europaeae URSS.Vol.6. Leningrad.(Rus).		taxon
11471125	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471125	Aliev, R.A.	1950		In:Flora Azerbaijana, Vol.5. Baku. (Rus)		taxon
11471125	Chernova,N.M.	1972		In:Opredelitel vysshikh rasteni Kryma. Leningrad. (Rus)		taxon
11471125	Gorschkova, S.G.	1948		In:Flora URSS, Vol.13. Moscow, Leningrad. (Rus)		taxon
11471125	Mulkidzhanyan, Ya.I.	1962		In:Flora Armenii, Vol.4. Jerevan. (Rus)		taxon
11471125	Chamberlain, D.F.	1969		In:Flora of Turkey and East Aegean Islands, Vol.3.Edinburgh		taxon
11471125	Koch,W.D.J.	1835		Syn.Fl.Germ.		taxon
11471126	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471126	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471126	Linnaeus,C.von	1753		Sp.Pl.		taxon
11471127	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11471127	Grossheim, A.A.	1952		Flora Kavkaza, Vol.5. Moscow,Leningrad. (Rus)		taxon
11471127	Sarkisova, S.A.	1981		In:Conspectus Florae Asiae Mediae, Vol.6. Taschkent.		taxon
11471127	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471127	Aliev, R.A.	1950		In:Flora Azerbaijana, Vol.5. Baku. (Rus)		taxon
11471127	Gorschkova, S.G.	1948		In:Flora URSS, Vol.13. Moscow, Leningrad. (Rus)		taxon
11471127	Mulkidzhanyan, Ya.I.	1962		In:Flora Armenii, Vol.4. Jerevan. (Rus)		taxon
11471127	Sprengel,C.P.J.	1815		Plantarum Minus Cognitarum Pugillus 2		taxon
11471127	Vassilchenko, I.T.	1949		In:Flora Turkmenii, Vol.4. Ashkhabad. (Rus)		taxon
11471128	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471128	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11471128	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11471128	Grossheim, A.A.	1952		Flora Kavkaza, Vol.5. Moscow,Leningrad. (Rus)		taxon
11471128	Ball, P.W.	1968		In:Flora Europaea, Vol.2. Cambridge.		taxon
11471128	Kolakovsky, A.A.	1985		Flora Abkhazii [Flora of Abkhazia],2nd ed., Vol.3. Tbilisi.		taxon
11471128	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471128	Linnaeus,C.von	1753		Sp.Pl.		taxon
11471128	Sakhokia, M.	1949		In:Flora Georgiae. 1st ed. Vol.5. Tbilisi. (Georg)		taxon
11471128	Losina-Losinskaja, A.S.	1948		In:Flora URSS, Vol.13. Mosqua, Leningrad. (Rus)		taxon
11471129	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471130	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471130	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11471130	Czerepanov, S.K.	1973		"Additamenta et corrigenda ad "Floram URSS". Leningrad."		taxon
11471130	Ball, P.W.	1968		In:Flora Europaea, Vol.2. Cambridge.		taxon
11471130	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471130	Linnaeus,C.von	1753		Sp.Pl.		taxon
11471131	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471131	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471131	Linnaeus,C.von	1753		Sp.Pl.		taxon
11471132	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471133	Warburg,O.(Ed.)	1903		Kunene-Sambesi Expedition		taxon
11471134	Bentham,G.	1873		Hookers Ic.Pl.12:t.1163.Bolusia capensis		taxon
11471135	Torre,A.R.da	1960		Mem.Jta Invest.Ultramar 19:23-66.Taxa angol.nov.vel.m.c. - I		taxon
11471137	Corbishley,A.G.	1920		Kew Bull.1920:329-335. Diagnoses africanae:LXXIV.		taxon
11471138	Ross,J.H.	1973		The Flora of Natal.Bot.Survey Memoir 39		taxon
11471139	Harvey,W.H. & Sonder,O,W,	1865		Flora Capensis Vol.2		taxon
11471140	Harvey,W.H. & Sonder,O,W,	1865		Flora Capensis Vol.2		taxon
11471141	Ross,J.H.	1973		The Flora of Natal.Bot.Survey Memoir 39		taxon
11471145	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471145	Grossheim, A.A.	1952		Flora Kavkaza, Vol.5. Moscow,Leningrad. (Rus)		taxon
11471145	Ball, P.W.	1968		In:Flora Europaea, Vol.2. Cambridge.		taxon
11471145	Minjaev, N.A.	1987		In:Flora Partis Europaea URSS, Vol.6. Leningrad. (Rus)		taxon
11471145	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471145	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11471145	Steinberg, E.I.	1941		In:Flora URSS, Vol.11. Mosqua, Leningrad. (Rus)		taxon
11471145	Aliev, R.A.	1950		In:Flora Azerbaijana, Vol.5. Baku. (Rus)		taxon
11471145	Chernova,N.M.	1972		In:Opredelitel vysshikh rasteni Kryma. Leningrad. (Rus)		taxon
11471145	von Degen,A. & Doerfler,I.	1897		Denkschr.Akad.Wiss.Math.-Nat.Kl.(Wien) Vol.64		taxon
11471146	Tikhomirov,V. & Sokoloff,D.D.	1996		Feddes Repert.107(3-4):209-217 On the genera Hammatolobium..		taxon
11471147	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471147	Fourreau,J.-P.,	1868		Ann. Soc. Linn. Lyon ser.2, 16: 359		taxon
11471148	Dahlgren,R.	1984		J.S.Afr.Bot.3:259-261. A new species of Aspalathus....		taxon
11471149	Gibbs-Russell,E. et al.	1987		List of South African Plants.Mem.Bot.Surv.S.Africa 48		taxon
11471150	Gibbs-Russell,E. et al.	1987		List of South African Plants.Mem.Bot.Surv.S.Africa 48		taxon
11471151	Harvey,W.H. & Sonder,O,W,	1865		Flora Capensis Vol.2		taxon
11471152	Index Kewensis	1999		Index Kewensis (1895-)		taxon
11471153	Dummer,R.A.	1912		Kew Bull.1912:224-240. In:Diagnoses Africanae XLVIII.		taxon
11471154	Gibbs-Russell,E. et al.	1987		List of South African Plants.Mem.Bot.Surv.S.Africa 48		taxon
11471155	Ross,J.H.	1973		The Flora of Natal.Bot.Survey Memoir 39		taxon
11471157	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11471157	Bernal Malagon,H.Y.	1986		Flora de Colombia 4:1-118 Crotalaria		taxon
11471169	Marticorena,C. & Quezada,M.	1985		Gayana,Bot.42: 1-157  Catalogo de la flora vascular de Chile		taxon
11471174	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471175	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471175	Ball, P.W.	1968		In:Flora Europaea, Vol.2. Cambridge.		taxon
11471175	Vassiljeva,L.I.	1987		In Flora Partis Europaeae URSS.Vol.6. Leningrad.(Rus).		taxon
11471175	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471175	Chernova,N.M.	1972		In:Opredelitel vysshikh rasteni Kryma. Leningrad. (Rus)		taxon
11471175	Gorschkova, S.G.	1948		In:Flora URSS, Vol.13. Moscow, Leningrad. (Rus)		taxon
11471175	von Willdenow,C.L.	1808		Ges.Naturf.Freunde Berlin Mag.Vol.2		taxon
11471175	Chamberlain, D.F.	1969		In:Flora of Turkey and East Aegean Islands, Vol.3.Edinburgh		taxon
11471176	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471177	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471178	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471178	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11471178	Czerepanov, S.K.	1973		"Additamenta et corrigenda ad "Floram URSS". Leningrad."		taxon
11471178	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471178	Linnaeus,C.von	1753		Sp.Pl.		taxon
11471202	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471202	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11471203	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471203	Murbeck,S.S.	1897		Lunds Univ.Arsskr.Vol.33(12)		taxon
11471204	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471204	Lassen, P.	1989		Svensk Bot. Tidskr. 83,2:83-86. Om kroniller, slaktet ...		taxon
11471204	Greuter,W.	1990		MedChecklist Vol.2.		taxon
11471205	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471206	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471207	Heywood,V.H. & Ball,P.W.	1968		Leguminosae.In:Flora Europaea Vol.2.ed.Tutin,T.G.et al.		taxon
11471207	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471207	Boissier,P.E. & Reuter,G.F.	1843		Diagn.Pl.Or.Nov.Vol.1(2)		taxon
11471208	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11471208	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471208	Linnaeus,C.von	1753		Sp.Pl.		taxon
11471208	Chernova,N.M.	1972		In:Opredelitel vysshikh rasteni Kryma. Leningrad. (Rus)		taxon
11471208	Gorschkova, S.G.	1948		In:Flora URSS, Vol.13. Moscow, Leningrad. (Rus)		taxon
11471214	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11471218	Liogier,A.H.	1988		Desc. Flora Puerto Rico & Adjacent Is-Spermatophyta Vol. II		taxon
11471218	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11471218	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11471218	Grierson,A.J.C. & Long,D.G.	1987		Flora of Bhutan,Vol.1.(Part 3). Edinburgh: RBG		taxon
11471218	Verdcourt,B.	1979		A Manual of New Guinea Legumes. Office of Forests, Lae,PNG		taxon
11471218	Thuan,N. et al.	1987		In: Flore du Cambodge, du Laos et du Vietnam, Vol. 23.P.		taxon
11471218	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11471218	Rudd,V.E.	1991		A Revised Handbook of the Flora of Ceylon 7: 108-381.		taxon
11471218	Yang,C.Y.	1998		Crotalaria &... In:Fl.Reip.Pop.Sinicae,42(2) (Leguminosae 5)		taxon
11471218	Robertson,S.A.	1989		Flowering Plants of Seychelles. Kew		taxon
11471218	Lewis,G.P.	1987		Royal Botanic Gardens, Kew 369 pp Legumes of Bahia		taxon
11471218	Adams,C.D.	1972		Flowering Plants of Jamaica Univ. West Indies, Mona, Jamaica		taxon
11471218	Bernal Malagon,H.Y.	1986		Flora de Colombia 4:1-118 Crotalaria		taxon
11471228	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11471228	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11471228	Thuan,N. et al.	1987		In: Flore du Cambodge, du Laos et du Vietnam, Vol. 23.P.		taxon
11471228	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11471228	Niyomdham,C.	1978		Thai Forest Bulletin (Botany) 11:105-181. A rev....		taxon
11471228	Yang,C.Y.	1998		Crotalaria &... In:Fl.Reip.Pop.Sinicae,42(2) (Leguminosae 5)		taxon
11471228	de Munk,W.J.	1962		Reinwardtia 6(3): 195-223. A preliminary revision of...		taxon
11471236	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11471236	Yang,C.Y.	1998		Crotalaria &... In:Fl.Reip.Pop.Sinicae,42(2) (Leguminosae 5)		taxon
11471236	Lewis,G.P.	1987		Royal Botanic Gardens, Kew 369 pp Legumes of Bahia		taxon
11471236	Bernal Malagon,H.Y.	1986		Flora de Colombia 4:1-118 Crotalaria		taxon
11471254	Verdcourt,B.	1979		A Manual of New Guinea Legumes. Office of Forests, Lae,PNG		taxon
11471254	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11471254	Yang,C.Y.	1998		Crotalaria &... In:Fl.Reip.Pop.Sinicae,42(2) (Leguminosae 5)		taxon
11471255	Liogier,A.H.	1988		Desc. Flora Puerto Rico & Adjacent Is-Spermatophyta Vol. II		taxon
11471255	Bernal Malagon,H.Y.	1986		Flora de Colombia 4:1-118 Crotalaria		taxon
11471260	Backer,C.A.	1963		Flora of Java. Groningen, The Netherlands		taxon
11471263	Robertson,S.A.	1989		Flowering Plants of Seychelles. Kew		taxon
11471264	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11471285	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11471315	Dummer,R.A.	1912		Kew Bull.1912:224-240. In: Diagnoses Africanae XLVIII.		taxon
11471316	Bond,P. & Goldblatt,P.	1984		J.S.Afr.Bot.Special Vol.13. Plants of the Cape Flora.		taxon
11471317	Schreiber,A.	1980		60.Papilion.In:Prodr.Flora von Sudwestafrika.Merxmuller,H.		taxon
11471318	Schreiber,A.	1980		60.Papilion.In:Prodr.Flora von Sudwestafrika.Merxmuller,H.		taxon
11471319	Ross,J.H.	1973		The Flora of Natal.Bot.Survey Memoir 39		taxon
11471320	Dummer,R.A.	1912		Kew Bull.1912:224-240. In: Diagnoses Africanae XLVIII.		taxon
11471321	Thuan,N. et al.	1987		In: Flore du Cambodge, du Laos et du Vietnam, Vol. 23.P.		taxon
11471321	de Munk,W.J.	1962		Reinwardtia 6(3): 195-223. A preliminary revision of...		taxon
11471328	Polhill,R,M.	1990		Legumineuses.In:Flore des Mascareignes,Vol 80.J. Bosser et a		taxon
11471328	Du Puy,D.J. et al.	2002		The Leguminosae of Madagascar. RBG Kew.		taxon
11471346	Bond,P. & Goldblatt,P.	1984		J.S.Afr.Bot.Special Vol.13. Plants of the Cape Flora.		taxon
11471347	Ross,J.H.	1973		The Flora of Natal.Bot.Survey Memoir 39		taxon
11471348	Harvey,W.H. & Sonder,O,W,	1865		Flora Capensis Vol.2		taxon
11471349	Dummer,R.A.	1912		Kew Bull.1912:224-240. In: Diagnoses Africanae XLVIII.		taxon
11471350	Polhill,R.M.	1974		Kew Bull.29:383-410.A revison of Pearsonia (Leg.-Papil.).		taxon
11471351	Polhill,R.M.	1974		Kew Bull.29:383-410.A revison of Pearsonia (Leg.-Papil.).		taxon
11471352	Stirton,C.H.	1986		J.S.Afr.Bot.52:167-80.Polhillia,a new genus of pap.legum....		taxon
11471353	Harvey,W.H. & Sonder,O,W,	1865		Flora Capensis Vol.2		taxon
11471354	Bond,P. & Goldblatt,P.	1984		J.S.Afr.Bot.Special Vol.13. Plants of the Cape Flora.		taxon
11471355	Greuter,W. et al. (Eds.)	1989		Med-Checklist Vol.4 (published)		taxon
11471355	Jafri,S.M.N.	1980		Fabaceae.In:Flora of Libya,Pt.86.Jaffri & El Gadi		taxon
11471356	Dahlgren,R.	1975		Opera Botanica 38:1-83.Studies on Wiborgia & rel.spp.Lebeck.		taxon
11471357	Polhill,R.M.	1974		Kew Bull.29:383-410.A revison of Pearsonia (Leg.-Papil.).		taxon
11471358	Polhill,R.M.	1974		Kew Bull.29:383-410.A revison of Pearsonia (Leg.-Papil.).		taxon
11471359	Polhill,R.M.	1974		Kew Bull.29:383-410.A revison of Pearsonia (Leg.-Papil.).		taxon
11471360	Polhill,R.M.	1974		Kew Bull.29:383-410.A revison of Pearsonia (Leg.-Papil.).		taxon
11471361	Stirton,C.H.	1986		J.S.Afr.Bot.52:167-80.Polhillia,a new genus of pap.legum....		taxon
11471362	Stirton,C.H.	1986		J.S.Afr.Bot.52:167-80.Polhillia,a new genus of pap.legum....		taxon
11471363	Stirton,C.H.	1986		J.S.Afr.Bot.52:167-80.Polhillia,a new genus of pap.legum....		taxon
11471364	Dahlgren,R.	1975		Opera Botanica 38:1-83.Studies on Wiborgia & rel.spp.Lebeck.		taxon
11471365	Dahlgren,R.	1975		Opera Botanica 38:1-83.Studies on Wiborgia & rel.spp.Lebeck.		taxon
11471366	Dahlgren,R.	1975		Opera Botanica 38:1-83.Studies on Wiborgia & rel.spp.Lebeck.		taxon
11471367	Dahlgren,R.	1975		Opera Botanica 38:1-83.Studies on Wiborgia & rel.spp.Lebeck.		taxon
11471368	Dahlgren,R.	1975		Opera Botanica 38:1-83.Studies on Wiborgia & rel.spp.Lebeck.		taxon
11471385	Polhill,R.M.	1974		Kew Bull.29:383-410.A revison of Pearsonia (Leg.-Papil.).		taxon
11471386	Polhill,R.M.	1974		Kew Bull.29:383-410.A revison of Pearsonia (Leg.-Papil.).		taxon
11471387	Polhill,R.M.	1974		Kew Bull.29:383-410.A revison of Pearsonia (Leg.-Papil.).		taxon
11471388	Bond,P. & Goldblatt,P.	1984		J.S.Afr.Bot.Special Vol.13. Plants of the Cape Flora.		taxon
11471389	Bond,P. & Goldblatt,P.	1984		J.S.Afr.Bot.Special Vol.13. Plants of the Cape Flora.		taxon
11471390	Stirton,C.H.	1982		Bothalia 14:74-6.A new species of Rafnia from the Cape		taxon
11471391	Bond,P. & Goldblatt,P.	1984		J.S.Afr.Bot.Special Vol.13. Plants of the Cape Flora.		taxon
11471392	Bond,P. & Goldblatt,P.	1984		J.S.Afr.Bot.Special Vol.13. Plants of the Cape Flora.		taxon
11471393	Dahlgren,R.	1975		Opera Botanica 38:1-83.Studies on Wiborgia & rel.spp.Lebeck.		taxon
11471394	Dahlgren,R.	1975		Opera Botanica 38:1-83.Studies on Wiborgia & rel.spp.Lebeck.		taxon
11471395	Dahlgren,R.	1975		Opera Botanica 38:1-83.Studies on Wiborgia & rel.spp.Lebeck.		taxon
11471402	Bond,P. & Goldblatt,P.	1984		J.S.Afr.Bot.Special Vol.13. Plants of the Cape Flora.		taxon
11471403	Gibbs-Russell,E. et al.	1987		List of South African Plants.Mem.Bot.Surv.S.Africa 48		taxon
11471404	Lock,J.M.	1985		Specimen in Herb.Kew		taxon
11471405	Schreiber,A.	1980		60.Papilion.In:Prodr.Flora von Sudwestafrika.Merxmuller,H.		taxon
11471406	Harvey,W.H. & Sonder,O,W,	1865		Flora Capensis Vol.2		taxon
11471407	Gibbs-Russell,E. et al.	1987		List of South African Plants.Mem.Bot.Surv.S.Africa 48		taxon
11471408	Polhill,R.M.	1974		Kew Bull.29:383-410.A revison of Pearsonia (Leg.-Papil.).		taxon
11471409	Bond,P. & Goldblatt,P.	1984		J.S.Afr.Bot.Special Vol.13. Plants of the Cape Flora.		taxon
