taxonID	vernacularName	language	countryCode	locality	transliteration
11484353	Astragal Shangina	Russian	RU	Russia	
11484363	Kopeechnik Kustarnikovyi	Russian	RU	Russia	
11484364	Kopeechnik Iliiski	Russian	RU	Russia	
11484365	Zhiveekhei Shimers	Mongolian	MN	Mongolia	
11484365	Kopeechnik Srosshiisya	Russian	RU	Russia	
11484365	Kopeechnik Zatoplyaemyi	Russian	RU	Russia	
11484366	Kopeechnik Prutievidnyi	Russian	RU	Russia	
11484368	Solodka Melkocheshuichataya	Russian	RU	Russia	
11484372	Gyuldenshtedtia Uzkolistnaya	Russian	RU	Russia	
11484374	Khavryn Salzhir	Mongolian	MN	Mongolia	
11484374	Gyuldenshtedtia Vesennyaya	Russian	RU	Russia	
11484374	Gyuldenshtedtia Malotzvetkovay	Russian	RU	Russia	
11484375	Ostrolodochnik Lemana	Russian	RU	Russia	
11484376	Ostrolodochnik Tonkolistnyi	Russian	RU	Russia	
11484377	Ostrolodochnik Dlinnokistevyi	Russian	RU	Russia	
11484388	Tzuun Navchit Zhantag	Mongolian	MN	Mongolia	
11484388	Yontok	Uzbek	UZ	Uzbekistan	
11484388	Yantak Rykhlolistnyi	Russian	RU	Russia	
11484388	Verblyuzia Kolyuchka Redkovolo	Russian	RU	Russia	
11484393	Ostrolodochnik Dlinnopritzvetn	Russian	RU	Russia	
11484395	Ostrolodochnik Chernovolosyi	Russian	RU	Russia	
11484401	Astragal Mongutinski	Russian	RU	Russia	
11484410	Kopeechnik Daurski	Russian	RU	Russia	
11484412	Kopeechnik Ferganski	Russian	RU	Russia	
11484415	Kopeechnik Gornyi	Russian	RU	Russia	
11484423	Kopeechnik Kirgizski	Russian	RU	Russia	
11484424	Kopeechnik Krylova	Russian	RU	Russia	
11484432	Ostrolodochnik Blednozheltyi	Russian	RU	Russia	
11484434	Ostrolodochnik Bobonozhkovyi	Russian	RU	Russia	
11484436	Ostrolodochnik Lozhnokholodost	Russian	RU	Russia	
11484439	Ostrolodochnik Vzdutonosyi	Russian	RU	Russia	
11484440	Ostrolodochnik Kamnelomkovyi	Russian	RU	Russia	
11484443	Ostrolodochnik Merkenski	Russian	RU	Russia	
11484445	Ostrolodochnik Poniklyi	Russian	RU	Russia	
11484447	Ostrolodochnik Malotzvetkovyi	Russian	RU	Russia	
11484448	Ostrolodochnik Shubnyi	Russian	RU	Russia	
11484449	Ostrolodochnik Ploskoparusnyi	Russian	RU	Russia	
11484451	Tsatsagt Ortuuz	Mongolian	MN	Mongolia	
11484451	Elsseg Ortuuz	Mongolian	MN	Mongolia	
11484453	Ostrolodochnik Priznannyi	Russian	RU	Russia	
11484455	Ostrolodochnik Sarkandski	Russian	RU	Russia	
11484456	Ostrolodochnik Saurski	Russian	RU	Russia	
11484457	Ostrolodochnik Shrenka	Russian	RU	Russia	
11484460	Ostrolodochnik Kolyuchkonosnyi	Russian	RU	Russia	
11484465	Yst Choongo Ortuus	Mongolian	MN	Mongolia	
11484465	Ostrolodochnik Pushistopuzyrch	Russian	RU	Russia	
11484468	Ostrolodochnik Semenova	Russian	RU	Russia	
11484475	Ostrolodochnik Tragakantovyi	Russian	RU	Russia	
11484479	Termopsis Alpiiski	Russian	RU	Russia	
11484484	Termopsis Volosistyi	Russian	RU	Russia	
11484484	Termopsis Shishkina	Russian	RU	Russia	
11484484	Termopsis Mongolski	Russian	RU	Russia	
11484485	Termopsis Przhevalskogo	Russian	RU	Russia	
11484518	Ampti	Hindi	IN	India	
11484518	Khatta	Hindi	IN	India	
11484518	Jhinjora	Hindi	IN	India	
11484518	Amlosa	Hindi	IN	India	
11484518	Amli	Hindi	IN	India	
11484544	Petai				
11484544	Pete				
11484545	Sola	Hindi	IN	India	
11484545	Pith Plant	English			
11484545	Laugauni	Hindi	IN	India	
11484545	Sola Pith Plant	English			
11484560	Velvet Tamarind	English			
11484631	Baloliya	Sinhala	LK	Sri Lanka	
11484631	Trefle Gros	French			
11484649	Negro Bean	English			
11484652	Junglee Sem	Hindi	IN	India	
11484658	Pazhitnik Vetvistyi	Russian	RU	Russia	
11484659	Pazhitnik Smirnski	Russian	RU	Russia	
11484660	Lozhnomelissitus Volosistoplod				
11484660	Melissitus Volosistoplodnyi				
11484660	Luchevka Volosistoplodnaya	Russian	RU	Russia	
11484661	Klever Mnogolistochkovyi	Russian	RU	Russia	
11484661	Lyupinnik Mnogolistochkovyi	Russian	RU	Russia	
11484662	Pazhitnik Ostistyi	Russian	RU	Russia	
11484662	Donnichnik Ostistyi	Russian	RU	Russia	
11484663	Klever Sebastiana	Russian	RU	Russia	
11484663	Zlatoshchitnik Sebastiana	Russian	RU	Russia	
11484664	Klever Plodonozhkovyi	Russian	RU	Russia	
11484664	Zlatoshchitnik Sintenisa	Russian	RU	Russia	
11484665	Klever Otmennyi	Russian	RU	Russia	
11484665	Sodon Khoshoongor	Mongolian	MN	Mongolia	
11484665	Onzagai Dushpes-Mede		095	Tuva	
11484665	Lyupinnik Otmennyi	Russian	RU	Russia	
11484666	Pazhitnik Korovina	Russian	RU	Russia	
11484666	Donnichnik Korovina	Russian	RU	Russia	
11484667	Melissitus Siunski	Russian	RU	Russia	
11484668	Pazhitnik Rastopyrennyi	Russian	RU	Russia	
11484668	Donnichnik Rastopyrennyi	Russian	RU	Russia	
11484669	Pazhitnik Tyanshanski	Russian	RU	Russia	
11484669	Donnichnik Tyanshanski	Russian	RU	Russia	
11484670	Melissitus Zapryagaeva	Russian	RU	Russia	
11484670	Donnichnik Zapryagaeva	Russian	RU	Russia	
11484670	Pazhitnik Zapryagaeva	Russian	RU	Russia	
11484675	Astragal Alatavskii	Russian	RU	Russia	
11484685	Pazhitnik Gordeeva	Russian	RU	Russia	
11484685	Lytzerna Gordeeva	Russian	RU	Russia	
11484685	Klever Gordeeva	Russian	RU	Russia	
11484685	Lyupinnik Gordeeva	Russian	RU	Russia	
11484686	Donnichnik Goncharova	Russian	RU	Russia	
11484686	Pazhitnik Goncharova	Russian	RU	Russia	
11484687	Pazhitnik Griffita	Russian	RU	Russia	
11484687	Donnichnik Griffita	Russian	RU	Russia	
11484688	Pazhitnik Iskanderski	Russian	RU	Russia	
11484688	Donnichnik Iskanderski	Russian	RU	Russia	
11484702	Astragal Peschanyi	Russian	RU	Russia	
11484703	Astragal Pochtidugoobraznyi	Russian	RU	Russia	
11484705	Astragal Shteinberga	Russian	RU	Russia	
11484709	Astragal Podlozhnyi	Russian	RU	Russia	
11484711	Astragal Sharovidnovzdutyi	Russian	RU	Russia	
11484713	Astragal Kamenistyi	Russian	RU	Russia	
11484714	Astragal Semirechenski	Russian	RU	Russia	
11484716	Astragal Saratagski	Russian	RU	Russia	
11484717	Astragal Mokhnatolistnyi	Russian	RU	Russia	
11484719	Astragal Rozovyi	Russian	RU	Russia	
11484721	Donnichnik Shishkina	Russian	RU	Russia	
11484721	Turukhainiya Shishkina	Russian	RU	Russia	
11484725	Astragal Bolotnyi	Russian	RU	Russia	
11484728	Huvsangi Hunchir	Mongolian	MN	Mongolia	
11484728	Horon Hunchir	Mongolian	MN	Mongolia	
11484728	Hatingar	Mongolian	MN	Mongolia	
11484729	Astragal Lozhnometelchatyi	Russian	RU	Russia	
11484730	Astragal Metelchatyi	Russian	RU	Russia	
11484731	Astragal Kronenburga	Russian	RU	Russia	
11484734	Ganz Navchit Khunchir	Mongolian	MN	Mongolia	
11484735	Shiryyn Khunchir	Mongolian	MN	Mongolia	
11484736	Astragal Solonchakovyi	Russian	RU	Russia	
11484737	Pazhitnik Linchevskogo	Russian	RU	Russia	
11484737	Melissitus Linchevskogo	Russian	RU	Russia	
11484737	Donnichnik Linchevskogo	Russian	RU	Russia	
11484738	Donnichnik Pamirski	Russian	RU	Russia	
11484738	Yava-Bide	Tadzhik	052	Tadzhikistan	
11484738	Pazhitnik Pamirski	Russian	RU	Russia	
11484738	Ishak-Bide	Tadzhik	052	Tadzhikistan	
11484739	Pazhitnik Popova	Russian	RU	Russia	
11484739	Donnichnik Popova	Russian	RU	Russia	
11484743	Astragal Lemanna	Russian	RU	Russia	
11484745	Ulbar Hunchir	Mongolian	MN	Mongolia	
11484746	Astragal Nitevidnyi	Russian	RU	Russia	
11484747	Astragal Dzhangartski	Russian	RU	Russia	
11484751	Astragal Borodina	Russian	RU	Russia	
11484756	Astragal Alashanskii	Russian	RU	Russia	
11484759	Astragal Pryamobobovyi	Russian	RU	Russia	
11484760	Astragal Rogovyi	Russian	RU	Russia	
11484761	Astragal Prostertovetvistyi	Russian	RU	Russia	
11484763	Astragal Sogotinski	Russian	RU	Russia	
11484764	Astragal Ptitzeklyuvyi	Russian	RU	Russia	
11484765	Astragal Khzinbatskii	Russian	RU	Russia	
11484766	Astragal Molochnobelyi	Russian	RU	Russia	
11484768	Astragal Zhestkovolosystyi	Russian	RU	Russia	
11484770	Astragal Ploskolistnyi	Russian	RU	Russia	
11484771	Astragal Dervzovyi	Russian	RU	Russia	
11484772	Astragal Dzharkentski	Russian	RU	Russia	
11484773	Astragal Uzkorogi	Russian	RU	Russia	
11484774	Astragal Karkarinski	Russian	RU	Russia	
11484777	Astragal Pavlovski	Russian	RU	Russia	
11484778	Astragal Srodnyi	Russian	RU	Russia	
11484778	Ak-taspa-shop	Kazakh	KZ	Kazakhstan	
11484779	Astragal Odnoparnyi	Russian	RU	Russia	
11484780	Astragal Vzdutochashechnyi	Russian	RU	Russia	
11484781	Astragal Belovetvistyi	Russian	RU	Russia	
11484783	Astragal Drevovidnyi	Russian	RU	Russia	
11484788	Astragal Ellipsoidalnyi	Russian	RU	Russia	
11484789	Kopeechnik Blestyashchi	Russian	RU	Russia	
11484792	Astragal Geblera	Russian	RU	Russia	
11484794	Astragal Maevskogo	Russian	RU	Russia	
11484795	Astragal Melkoplodnyi	Russian	RU	Russia	
11484797	Astragal Snezhnyi	Russian	RU	Russia	
11484801	Kopeechnik Goroshkovidnyi	Russian	RU	Russia	
11484803	Ostrolodochnik Altaiski	Russian	RU	Russia	
11484804	Tsaivar Khunchir	Mongolian	MN	Mongolia	
11484804	Astragal Rasplastannyi	Russian	RU	Russia	
11484806	Astragal Sharovidnyi	Russian	RU	Russia	
11484807	Astragal Zaisanski	Russian	RU	Russia	
11484809	Sochevichnik Krylova	Russian	RU	Russia	
11484809	China Krylova	Russian	RU	Russia	
11484813	Ostrolodochnik Kislolyubivyi	Russian	RU	Russia	
11484814	Astragal Arkalykski	Russian	RU	Russia	
11484815	Astragal Blagorodnyi	Russian	RU	Russia	
11484816	Kopeechnik Shchetinistyi	Russian	RU	Russia	
11484816	Arzgar Shimers	Mongolian	MN	Mongolia	
11484817	Kopeechnik Shchetinkonosnyi	Russian	RU	Russia	
11484817	Kopeechnik Shchetinistyi	Russian	RU	Russia	
11484821	Ostrolodochnik Puzyrchatoplodn	Russian	RU	Russia	
11484822	Ostrolodochnik Assiski	Russian	RU	Russia	
11484824	Ostrolodochnik Ptichi	Russian	RU	Russia	
11484826	Ostrolodochnik Dvulopastnyi	Russian	RU	Russia	
11484829	Ostrolodochnik Melkodernovinny	Russian	RU	Russia	
11484832	Ostrolodochnik Galechnikovyi	Russian	RU	Russia	
11484833	Ostrolodochnik Sharotzvetnyi	Russian	RU	Russia	
11484834	Ostrolodochnik Krupnotzvetkovy		RU	Russia	
11484836	Ostrolodochnik Serebristyi	Russian	RU	Russia	
11484839	Ostrolodochnik Sedoi	Russian	RU	Russia	
11484840	Ostrolodochnik Khantegrinski	Russian	RU	Russia	
11484841	Ostrolodochnik Mnogolistochkov	Russian	RU	Russia	
11484845	Ostrolodochnik Zhestkovolosyi	Russian	RU	Russia	
11484847	Ostrolodochnik Iglistyi	Russian	RU	Russia	
11484855	Sochevichnik Razvetvlennyi	Russian	RU	Russia	
11484855	Goroshek Razvetvlennyi	Russian	RU	Russia	
11484860	Ostrolodochnik Stelyushchiysya	Russian	RU	Russia	
11484862	Ostrolodochnik Ketmenski	Russian	RU	Russia	
11484865	Ostrolodochnik Lozhnosherstist	Russian	RU	Russia	
11484865	Noosorchog Ortuuz	Mongolian	MN	Mongolia	
11484870	Sochevichnik Odnoparnyi	Russian	RU	Russia	
11484870	Selben	Mongolian	MN	Mongolia	
11484870	Salban	Mongolian	MN	Mongolia	
11484870	Khoshoi Gish	Mongolian	MN	Mongolia	
11484870	Khorkhinog	Mongolian	MN	Mongolia	
11484870	Goroshek Odnoparnyi	Russian	RU	Russia	
11484870	Gantzkhos Gish	Mongolian	MN	Mongolia	
11484870	Nanten Hagi				
11484876	Ostrolodochnik Mandzhurskii	Russian	RU	Russia	
11484876	Ostrolodochnik Goluboi	Russian	RU	Russia	
11484877	Ostrolodochnik Smeshivaemyi	Russian	RU	Russia	
11484879	Ostrolodochnik Volosistoplodny	Russian	RU	Russia	
11484882	Ostrolodochnik Prisnezhnyi	Russian	RU	Russia	
11484883	Ostrolodochnik Khorgosski	Russian	RU	Russia	
11484884	Ostrolodochnik Ostrokonechnyi	Russian	RU	Russia	
11484887	Ostrolodochnik Dvutzvetnyi	Russian	RU	Russia	
11484889	Ostrolodochnik Kholodostoiki	Russian	RU	Russia	
11484904	Yellow Saraca	English			
11484944	Burma Blackwood	English			
11484944	Yindaik	English			
11484952	Bhatia	Hindi	IN	India	
11484973	Bambara Wel	Sinhala	LK	Sri Lanka	
11484973	Hornet Creeper	English			
11484985	Burma Rosewood	English			
11485022	Amoriya Bobrova	Russian	RU	Russia	
11485022	Klever Bobrova	Russian	RU	Russia	
11485023	Amoriya Bordzilovskogo	Russian	RU	Russia	
11485023	Klever Bordzilovskogo	Russian	RU	Russia	
11485024	Amoriya Elizavety	Russian	RU	Russia	
11485024	Klever Elizavety	Russian	RU	Russia	
11485038	Climbing Palas	English			
11485038	Chihunt	Hindi	IN	India	
11485038	Chhola-Ki-Bel	Hindi	IN	India	
11485038	Palas Lata	Hindi	IN	India	
11485059	Lyutzerna Grossgeima	Russian	RU	Russia	
11485060	Lyutzerna Gunibskaya	Russian	RU	Russia	
11485061	Lyutzerna Golubovataya	Russian	RU	Russia	
11485062	Lyutzerna Zelenovataya	Russian	RU	Russia	
11485063	Donnik Volosistyi	Russian	RU	Russia	
11485064	Pazhitnik Zvezdchatyi	Russian	RU	Russia	
11485070	Klever Bibershteina	Russian	RU	Russia	
11485071	Lyutzerna Shishkina	Russian	RU	Russia	
11485072	Lyutzerna Sinskoi	Russian	RU	Russia	
11485073	Lyutzerna Talyshskaya	Russian	RU	Russia	
11485074	Khisor Bedasi	Uzbek	UZ	Uzbekistan	
11485074	Lyutzerna Zaamudarinskaya	Russian	RU	Russia	
11485078	Amoriya Radde	Russian	RU	Russia	
11485078	Klever Radde	Russian	RU	Russia	
11485079	Lyutzerna Kavkazskaya	Russian	RU	Russia	
11485080	Lyutzerna Karachaevskaya	Russian	RU	Russia	
11485081	Lyutzerna Komarova	Russian	RU	Russia	
11485082	Lyutzerna Sherstistaya	Russian	RU	Russia	
11485083	Lyutzerna Meyera	Russian	RU	Russia	
11485084	Lyutzerna Vardanisskaya	Russian	RU	Russia	
11485091	Klever Vifinski	Russian	RU	Russia	
11485092	Klever Klyuchevoi	Russian	RU	Russia	
11485093	Klever Zeravshanski	Russian	RU	Russia	
11485094	Lyutzerna Pyreinaya	Russian	RU	Russia	
11485095	Lyutzerna Alatavskaya	Russian	RU	Russia	
11485550	Mountain Ebony	English			
11485556	Jungle Tur	Hindi	IN	India	
11485560	Atta-tora	Sinhala	LK	Sri Lanka	
11485560	Et-tora	Sinhala	LK	Sri Lanka	
11485584	Sukli Sengha	Hindi	IN	India	
11485585	Wal-Kollu	Sinhala	LK	Sri Lanka	
11485586	Rantur	Hindi	IN	India	
11485973	Kandla	Hindi	IN	India	
11485973	Kanla	Hindi	IN	India	
11485973	Semla	Hindi	IN	India	
11485973	Koiral	Hindi	IN	India	
11485996	Copaiba Balsam	English			
11485996	Balsam Copaiba	English			
11486000	Anjan	Hindi, Urdu	IN	India	
11486009	Pili Girgoli	Hindi	IN	India	
11486011	Bara Jirhul	Hindi	IN	India	
11486020	Patwa	Hindi	IN	India	
11486021	Bhainswalibel	Hindi	IN	India	
11486021	Bu-chariya	Sinhala	LK	Sri Lanka	
11486021	Buchariwa	Sinhala	LK	Sri Lanka	
11486021	Ginipus-wel	Sinhala	LK	Sri Lanka	
11486105	Masmora	Sinhala	LK	Sri Lanka	
11486105	Mas-mora	Sinhala			
11486135	Astragal Korotkostrelkovyi	Russian	RU	Russia	
11486139	Astragal Alichurski	Russian	RU	Russia	
11486143	Astragal Tonkostebelnyi	Russian	RU	Russia	
11486154	Gas-gonika	Sinhala			
11486158	Astragal Slozhnyi	Russian	RU	Russia	
11486163	Astragal Udivitelnyi	Russian	RU	Russia	
11486177	Lyadvenetz Berta	Russian	RU	Russia	
11486191	Rat-kohamba	Sinhala	LK	Sri Lanka	
11486191	Wiry Indigo	English			
11486346	Ail	Hindi	IN	India	
11486346	Chilati	Hindi	IN	India	
11486346	Ar	Hindi	IN	India	
11486346	Kirkichi Kanta	Hindi	IN	India	
11486346	Shia-Kanta	Hindi	IN	India	
11486373	Boogota Kola	Sinhala	LK	Sri Lanka	
11486373	Gorakh-Bunti	Hindi	IN	India	
11486446	Ostrolodochnik Meinshausena	Russian	RU	Russia	
11486509	Menavony		MG	Madagascar	
11486509	Farahinipa		MG	Madagascar	
11486509	Fangaladamba		MG	Madagascar	
11486509	Velatra		MG	Madagascar	
11486509	Falakatra		MG	Madagascar	
11486509	Tsenodambo		MG	Madagascar	
11486509	Fausse Pistache Marronne	French			
11486509	Herbe aux Lacs	French			
11486509	Colle-colle				
11486735	Ostrolodochnik Krasivyi	Russian	RU	Russia	
11486736	Caspian Honey-locust	English			
11486736	Gledichiya Kaspijskaya	Russian	RU	Russia	
11486737	Nut Balkarski	Russian	RU	Russia	
11486738	Nut Baldzhuanski	Russian	RU	Russia	
11486739	Nut Bolshoi	Russian	RU	Russia	
11486744	Lichinnik Malenki	Russian	RU	Russia	
11486745	Astragal Neravnomernyi	Russian	RU	Russia	
11486746	Astragal Antoninae	Russian	RU	Russia	
11486747	Astragal Afanasieva	Russian	RU	Russia	
11486748	Astragal Ostrokonechnyi	Russian	RU	Russia	
11486749	Astragal Arganatski	Russian	RU	Russia	
11486750	Astragal Kurchavkolistnyi	Russian	RU	Russia	
11486751	Astragal Vinnokrasnyi	Russian	RU	Russia	
11486752	Astragal Auliatinski	Russian	RU	Russia	
11486753	Astragal Pozolochennyi	Russian	RU	Russia	
11486754	Astragal Yuzhnodarvazskii	Russian	RU	Russia	
11486755	Astragal Yuzhnodzhungarski	Russian	RU	Russia	
11486756	Astragal Bosuiski	Russian	RU	Russia	
11486757	Ahar Tsatsagt Hunchir	Mongolian	MN	Mongolia	
11486757	Astragal Korotkokististyi	Russian	RU	Russia	
11486758	Aktaspa-Shop	Kazakh	KZ	Kazakhstan	
11486758	Astragal Korotkonogi	Russian	RU	Russia	
11486759	Astragal Korotkoosnyi	Russian	RU	Russia	
11486760	Astragal Korotkolodochnyi	Russian	RU	Russia	
11486761	Astragal Korotkozubyi	Russian	RU	Russia	
11486762	Achar Navchit Khunchir	Mongolian	MN	Mongolia	
11486762	Astragal Korotkolistnyi	Russian	RU	Russia	
11486763	Astragal Bukharski	Russian	RU	Russia	
11486764	Astragal Bunge	Russian	RU	Russia	
11486767	Astragal Scherstistoplodnyi	Russian	RU	Russia	
11486768	Astragal Serpovidnyi	Russian	RU	Russia	
11486769	Nut Sedoi	Russian	RU	Russia	
11486770	Nut Korzhinskogo	Russian	RU	Russia	
11486771	Nut Svetlyi	Russian	RU	Russia	
11486772	Nakhudi Kukhi-Mugul	Tadzhik	052	Tadzhikistan	
11486772	Nut Mogoltavski	Russian	RU	Russia	
11486773	Nut Maloparnyi	Russian	RU	Russia	
11486779	Nut Rasulovoi	Russian	RU	Russia	
11486780	Astragal Argutski	Russian	RU	Russia	
11486780	Arguutyn Hunchir	Mongolian	MN	Mongolia	
11486781	Astragal Arijski	Russian	RU	Russia	
11486782	Astragal Polynovidnyi	Russian	RU	Russia	
11486783	Astragal Arvatski	Russian	RU	Russia	
11486784	Astragal Ashuturskii	Russian	RU	Russia	
11486785	Astragal Aspindzski	Russian	RU	Russia	
11486786	Astragal Yuzhnoferganski	Russian	RU	Russia	
11486787	Astragal Yuzhnosakhalinski	Russian	RU	Russia	
11486788	Astragal Boginskii	Russian	RU	Russia	
11486789	Astragal Borbulakskii	Russian	RU	Russia	
11486790	Astragal Borisa	Russian	RU	Russia	
11486791	Astragal Bosbutoskyi	Russian	RU	Russia	
11486792	Astragal Busha	Russian	RU	Russia	
11486793	Astragal Butkova	Russian	RU	Russia	
11486794	Astragal Bylovoi	Russian	RU	Russia	
11486795	Astragal Melkodernistyi	Russian	RU	Russia	
11486796	Astragal Chashechkovyi	Russian	RU	Russia	
11486797	Astragal Shchetinistoplodnyi	Russian	RU	Russia	
11486798	Astragal Khalilova	Russian	RU	Russia	
11486799	Astragal Khangaiski	Russian	RU	Russia	
11486800	Astragal Kharadze	Russian	RU	Russia	
11486801	Astragal Khingonski	Russian	RU	Russia	
11486802	Astragal Snezhnotzvetkovyi	Russian	RU	Russia	
11486803	Astragal Khorgosski	Russian	RU	Russia	
11486804	Astragal Khorinski	Russian	RU	Russia	
11486805	Astragal Zlatorunnyi	Russian	RU	Russia	
11486806	Astragal Zolotistokolosyi	Russian	RU	Russia	
11486807	Astragal Khubsugulskii	Russian	RU	Russia	
11486808	Astragal Bystrovzduvayushchiis	Russian	RU	Russia	
11486809	Astragal Zheltosedoi	Russian	RU	Russia	
11486810	Astragal Stvolikovyi	Russian	RU	Russia	
11486811	Astragal Steblevoi	Russian	RU	Russia	
11486812	Astragal Tzentralnyi	Russian	RU	Russia	
11486813	Astragal Poniklotzvetkovyi	Russian	RU	Russia	
11486814	Astragal Shchetinozubyi	Russian	RU	Russia	
11486815	Astragal Khivinski	Russian	RU	Russia	
11486816	Astragal Zelenozubchatyi	Russian	RU	Russia	
11486817	Astragal Khodzhamastonski	Russian	RU	Russia	
11486818	Astragal Khodzhentski	Russian	RU	Russia	
11486819	Astragal Khomutova	Russian	RU	Russia	
11486820	Astragal Tonkokornevoi	Russian	RU	Russia	
11486821	Astragal Szhatyi	Russian	RU	Russia	
11486822	Astragal Nebesnyi	Russian	RU	Russia	
11486823	Astragal Rodstvennyi	Russian	RU	Russia	
11486824	Astragal Zametnyi	Russian	RU	Russia	
11486825	Astragal Bycherogi	Russian	RU	Russia	
11486826	Astragal Khokhlatkovyi	Russian	RU	Russia	
11486827	Astragal Darvazski	Russian	RU	Russia	
11486828	Astragal Degilmonski	Russian	RU	Russia	
11486829	Astragal Dimitriya	Russian	RU	Russia	
11486830	Astragal Plotnyi	Russian	RU	Russia	
11486831	Astragal Obednennyi	Russian	RU	Russia	
11486831	Yadmag Hunchir	Mongolian	MN	Mongolia	
11486832	Astragal Dzhilginski	Russian	RU	Russia	
11486833	Astragal Dlinnoplodnyi	Russian	RU	Russia	
11486834	Astragal Dlinnonogi	Russian	RU	Russia	
11486835	Astragal Dzharfski	Russian	RU	Russia	
11486836	Astragal Duanski	Russian	RU	Russia	
11486838	Astragal Badamski	Russian	RU	Russia	
11486839	Astragal Badkhyzski	Russian	RU	Russia	
11486840	Astragal Baitaginskii	Russian	RU	Russia	
11486841	Astragal Bakinski	Russian	RU	Russia	
11486842	Astragal Balkhaninski	Russian	RU	Russia	
11486843	Astragal Balkhashski	Russian	RU	Russia	
11486844	Astragal Bekera	Russian	RU	Russia	
11486845	Astragal Beketova	Russian	RU	Russia	
11486846	Astragal Dvutzvetnyi	Russian	RU	Russia	
11486847	Astragal Bibershteina	Russian	RU	Russia	
11486848	Astragal Dvunadreznyi	Russian	RU	Russia	
11486849	Astragal Sherokhovatyi	Russian	RU	Russia	
11486850	Astragal Vystupayushchi	Russian	RU	Russia	
11486851	Astragal Toshchi	Russian	RU	Russia	
11486852	Astragal Bobovidnyi	Russian	RU	Russia	
11486853	Astragal Serponosnyi	Russian	RU	Russia	
11486854	Astragal Kustanaiski	Russian	RU	Russia	
11486855	Astragal Kurinski	Russian	RU	Russia	
11486856	Astragal Iskrivlennyi	Russian	RU	Russia	
11486857	Astragal Vzdutoplodnyi	Russian	RU	Russia	
11486858	Astragal Rakitnikovyi	Russian	RU	Russia	
11486858	Shchedrenets	Russian	RU	Russia	
11486859	Astragal Childukhtaronski	Russian	RU	Russia	
11486860	Astragal Dagestanski	Russian	RU	Russia	
11486861	Astragal Neodetyi	Russian	RU	Russia	
11486862	Astragal Dvukhtzvetkovyi	Russian	RU	Russia	
11486863	Astragal Dvukhtzvetkovyi	Russian	RU	Russia	
11486864	Astragal Yasentzovyi	Russian	RU	Russia	
11486865	Astragal Rykhlotzvetkovyi	Russian	RU	Russia	
11486866	Astragal Napolnennyi	Russian	RU	Russia	
11486867	Astragal Dzhebrailski	Russian	RU	Russia	
11486868	Sekiroplodnik Kharadze	Russian	RU	Russia	
11486868	Vyazel Kharadze	Russian	RU	Russia	
11486869	Astragal Uzki	Russian	RU	Russia	
11486870	Astragal Aznabyurtski	Russian	RU	Russia	
11486871	Astragal Bakhardenski	Russian	RU	Russia	
11486872	Astragal Bakhmarinski	Russian	RU	Russia	
11486873	Astragal Baldzhuanski	Russian	RU	Russia	
11486874	Astragal Balkarski	Russian	RU	Russia	
11486875	Astragal Banzradcha	Russian	RU	Russia	
11486876	Astragal Baranova	Russian	RU	Russia	
11486877	Astragal Barnassarski	Russian	RU	Russia	
11486878	Astragal Vasiliya	Russian	RU	Russia	
11486879	Astragal Bishkendski	Russian	RU	Russia	
11486880	Astragal Bobrova	Russian	RU	Russia	
11486881	Astragal Sitnikolistnyi	Russian	RU	Russia	
11486882	Astragal Mokhnatorogi	Russian	RU	Russia	
11486883	Astragal Erevanski	Russian	RU	Russia	
11486884	Astragal Vooruzhennyi	Russian	RU	Russia	
11486885	Astragal Mokhnatobobovyi	Russian	RU	Russia	
11486886	Astragal Molochnotzvetkovyi	Russian	RU	Russia	
11486887	Astragal Zayachi	Russian	RU	Russia	
11486888	Astragal Volosistochashechnyi	Russian	RU	Russia	
11486889	Astragal Lavrenko	Russian	RU	Russia	
11486890	Astragal Linchevskogo	Russian	RU	Russia	
11486891	Astragal Lipshitsa	Russian	RU	Russia	
11486892	Astragal Lipskogo	Russian	RU	Russia	
11486893	Astragal Litvinovski	Russian	RU	Russia	
11486894	Astragal Litvinova	Russian	RU	Russia	
11486895	Astragal Dlinnochereshkovyi	Russian	RU	Russia	
11486896	Astragal Matzkevicha	Russian	RU	Russia	
11486897	Astragal Krupnorogii	Russian	RU	Russia	
11486898	Tye-sangyr	Kazakh	KZ	Kazakhstan	
11486899	Astragal Krupnolepestkovyi	Russian	RU	Russia	
11486900	Astragal Krupnonozhkovyi	Russian	RU	Russia	
11486901	Astragal Laksmana	Russian	RU	Russia	
11486902	Astragal Gladkopuzyrchatyi	Russian	RU	Russia	
11486903	Astragal Chechevitzebobyi	Russian	RU	Russia	
11486904	Astragal Toshchestebelnyi	Russian	RU	Russia	
11486905	Astragal Tonkopuzyrtchatyi	Russian	RU	Russia	
11486906	Astragal Belochashechnyi	Russian	RU	Russia	
11486907	Astragal Dlinnochashelistikovy	Russian	RU	Russia	
11486908	Astragal Lorinsera	Russian	RU	Russia	
11486909	Astragal Khmelevidnyi	Russian	RU	Russia	
11486910	Astragal Lyusi	Russian	RU	Russia	
11486911	Astragal Roskoshnyi	Russian	RU	Russia	
11486912	Astragal Dlinnolodochnyi	Russian	RU	Russia	
11486913	Astragal Velikolepnyi	Russian	RU	Russia	
11486914	Astragal Mailisaiski	Russian	RU	Russia	
11486915	Astragal Managildinski	Russian	RU	Russia	
11486916	Astragal Marasinski	Russian	RU	Russia	
